"FISHING_GROUND_CODE","DESCRIPTION_EN","DESCRIPTION_FR","AREA_TYPE_CODE"
"5226045","26° - 27°S; 045° - 046°E","26° - 27°S; 045° - 046°E","GRID01x01"
"5226047","26° - 27°S; 047° - 048°E","26° - 27°S; 047° - 048°E","GRID01x01"
"5226050","26° - 27°S; 050° - 051°E","26° - 27°S; 050° - 051°E","GRID01x01"
"5226051","26° - 27°S; 051° - 052°E","26° - 27°S; 051° - 052°E","GRID01x01"
"5226052","26° - 27°S; 052° - 053°E","26° - 27°S; 052° - 053°E","GRID01x01"
"5226053","26° - 27°S; 053° - 054°E","26° - 27°S; 053° - 054°E","GRID01x01"
"5226054","26° - 27°S; 054° - 055°E","26° - 27°S; 054° - 055°E","GRID01x01"
"5226055","26° - 27°S; 055° - 056°E","26° - 27°S; 055° - 056°E","GRID01x01"
"5226066","26° - 27°S; 066° - 067°E","26° - 27°S; 066° - 067°E","GRID01x01"
"5226073","26° - 27°S; 073° - 074°E","26° - 27°S; 073° - 074°E","GRID01x01"
"5227033","27° - 28°S; 033° - 034°E","27° - 28°S; 033° - 034°E","GRID01x01"
"5227034","27° - 28°S; 034° - 035°E","27° - 28°S; 034° - 035°E","GRID01x01"
"5227035","27° - 28°S; 035° - 036°E","27° - 28°S; 035° - 036°E","GRID01x01"
"5227036","27° - 28°S; 036° - 037°E","27° - 28°S; 036° - 037°E","GRID01x01"
"5227037","27° - 28°S; 037° - 038°E","27° - 28°S; 037° - 038°E","GRID01x01"
"5227038","27° - 28°S; 038° - 039°E","27° - 28°S; 038° - 039°E","GRID01x01"
"5227039","27° - 28°S; 039° - 040°E","27° - 28°S; 039° - 040°E","GRID01x01"
"5227040","27° - 28°S; 040° - 041°E","27° - 28°S; 040° - 041°E","GRID01x01"
"5227041","27° - 28°S; 041° - 042°E","27° - 28°S; 041° - 042°E","GRID01x01"
"5227042","27° - 28°S; 042° - 043°E","27° - 28°S; 042° - 043°E","GRID01x01"
"5227043","27° - 28°S; 043° - 044°E","27° - 28°S; 043° - 044°E","GRID01x01"
"5227044","27° - 28°S; 044° - 045°E","27° - 28°S; 044° - 045°E","GRID01x01"
"5227045","27° - 28°S; 045° - 046°E","27° - 28°S; 045° - 046°E","GRID01x01"
"5227046","27° - 28°S; 046° - 047°E","27° - 28°S; 046° - 047°E","GRID01x01"
"5227049","27° - 28°S; 049° - 050°E","27° - 28°S; 049° - 050°E","GRID01x01"
"5227050","27° - 28°S; 050° - 051°E","27° - 28°S; 050° - 051°E","GRID01x01"
"5227051","27° - 28°S; 051° - 052°E","27° - 28°S; 051° - 052°E","GRID01x01"
"5227052","27° - 28°S; 052° - 053°E","27° - 28°S; 052° - 053°E","GRID01x01"
"5227055","27° - 28°S; 055° - 056°E","27° - 28°S; 055° - 056°E","GRID01x01"
"5227097","27° - 28°S; 097° - 098°E","27° - 28°S; 097° - 098°E","GRID01x01"
"5227098","27° - 28°S; 098° - 099°E","27° - 28°S; 098° - 099°E","GRID01x01"
"5228032","28° - 29°S; 032° - 033°E","28° - 29°S; 032° - 033°E","GRID01x01"
"5228033","28° - 29°S; 033° - 034°E","28° - 29°S; 033° - 034°E","GRID01x01"
"5228034","28° - 29°S; 034° - 035°E","28° - 29°S; 034° - 035°E","GRID01x01"
"5228035","28° - 29°S; 035° - 036°E","28° - 29°S; 035° - 036°E","GRID01x01"
"5228036","28° - 29°S; 036° - 037°E","28° - 29°S; 036° - 037°E","GRID01x01"
"5228037","28° - 29°S; 037° - 038°E","28° - 29°S; 037° - 038°E","GRID01x01"
"5228038","28° - 29°S; 038° - 039°E","28° - 29°S; 038° - 039°E","GRID01x01"
"5228039","28° - 29°S; 039° - 040°E","28° - 29°S; 039° - 040°E","GRID01x01"
"5228040","28° - 29°S; 040° - 041°E","28° - 29°S; 040° - 041°E","GRID01x01"
"5228041","28° - 29°S; 041° - 042°E","28° - 29°S; 041° - 042°E","GRID01x01"
"5228042","28° - 29°S; 042° - 043°E","28° - 29°S; 042° - 043°E","GRID01x01"
"5228043","28° - 29°S; 043° - 044°E","28° - 29°S; 043° - 044°E","GRID01x01"
"5228044","28° - 29°S; 044° - 045°E","28° - 29°S; 044° - 045°E","GRID01x01"
"5228046","28° - 29°S; 046° - 047°E","28° - 29°S; 046° - 047°E","GRID01x01"
"5228047","28° - 29°S; 047° - 048°E","28° - 29°S; 047° - 048°E","GRID01x01"
"5228048","28° - 29°S; 048° - 049°E","28° - 29°S; 048° - 049°E","GRID01x01"
"5228049","28° - 29°S; 049° - 050°E","28° - 29°S; 049° - 050°E","GRID01x01"
"5228050","28° - 29°S; 050° - 051°E","28° - 29°S; 050° - 051°E","GRID01x01"
"5228051","28° - 29°S; 051° - 052°E","28° - 29°S; 051° - 052°E","GRID01x01"
"5228052","28° - 29°S; 052° - 053°E","28° - 29°S; 052° - 053°E","GRID01x01"
"5228084","28° - 29°S; 084° - 085°E","28° - 29°S; 084° - 085°E","GRID01x01"
"5228090","28° - 29°S; 090° - 091°E","28° - 29°S; 090° - 091°E","GRID01x01"
"5228091","28° - 29°S; 091° - 092°E","28° - 29°S; 091° - 092°E","GRID01x01"
"5228093","28° - 29°S; 093° - 094°E","28° - 29°S; 093° - 094°E","GRID01x01"
"5228100","28° - 29°S; 100° - 101°E","28° - 29°S; 100° - 101°E","GRID01x01"
"5228101","28° - 29°S; 101° - 102°E","28° - 29°S; 101° - 102°E","GRID01x01"
"5229031","29° - 30°S; 031° - 032°E","29° - 30°S; 031° - 032°E","GRID01x01"
"5229032","29° - 30°S; 032° - 033°E","29° - 30°S; 032° - 033°E","GRID01x01"
"5229033","29° - 30°S; 033° - 034°E","29° - 30°S; 033° - 034°E","GRID01x01"
"5229034","29° - 30°S; 034° - 035°E","29° - 30°S; 034° - 035°E","GRID01x01"
"5229035","29° - 30°S; 035° - 036°E","29° - 30°S; 035° - 036°E","GRID01x01"
"5229036","29° - 30°S; 036° - 037°E","29° - 30°S; 036° - 037°E","GRID01x01"
"5229037","29° - 30°S; 037° - 038°E","29° - 30°S; 037° - 038°E","GRID01x01"
"5229038","29° - 30°S; 038° - 039°E","29° - 30°S; 038° - 039°E","GRID01x01"
"5229039","29° - 30°S; 039° - 040°E","29° - 30°S; 039° - 040°E","GRID01x01"
"5229040","29° - 30°S; 040° - 041°E","29° - 30°S; 040° - 041°E","GRID01x01"
"5229041","29° - 30°S; 041° - 042°E","29° - 30°S; 041° - 042°E","GRID01x01"
"5229042","29° - 30°S; 042° - 043°E","29° - 30°S; 042° - 043°E","GRID01x01"
"5229043","29° - 30°S; 043° - 044°E","29° - 30°S; 043° - 044°E","GRID01x01"
"5229044","29° - 30°S; 044° - 045°E","29° - 30°S; 044° - 045°E","GRID01x01"
"5229045","29° - 30°S; 045° - 046°E","29° - 30°S; 045° - 046°E","GRID01x01"
"5229046","29° - 30°S; 046° - 047°E","29° - 30°S; 046° - 047°E","GRID01x01"
"5229047","29° - 30°S; 047° - 048°E","29° - 30°S; 047° - 048°E","GRID01x01"
"5229048","29° - 30°S; 048° - 049°E","29° - 30°S; 048° - 049°E","GRID01x01"
"5229049","29° - 30°S; 049° - 050°E","29° - 30°S; 049° - 050°E","GRID01x01"
"5229050","29° - 30°S; 050° - 051°E","29° - 30°S; 050° - 051°E","GRID01x01"
"5229051","29° - 30°S; 051° - 052°E","29° - 30°S; 051° - 052°E","GRID01x01"
"5229053","29° - 30°S; 053° - 054°E","29° - 30°S; 053° - 054°E","GRID01x01"
"5229071","29° - 30°S; 071° - 072°E","29° - 30°S; 071° - 072°E","GRID01x01"
"5229072","29° - 30°S; 072° - 073°E","29° - 30°S; 072° - 073°E","GRID01x01"
"5229075","29° - 30°S; 075° - 076°E","29° - 30°S; 075° - 076°E","GRID01x01"
"5229078","29° - 30°S; 078° - 079°E","29° - 30°S; 078° - 079°E","GRID01x01"
"5229079","29° - 30°S; 079° - 080°E","29° - 30°S; 079° - 080°E","GRID01x01"
"5229080","29° - 30°S; 080° - 081°E","29° - 30°S; 080° - 081°E","GRID01x01"
"5229081","29° - 30°S; 081° - 082°E","29° - 30°S; 081° - 082°E","GRID01x01"
"5229082","29° - 30°S; 082° - 083°E","29° - 30°S; 082° - 083°E","GRID01x01"
"5229083","29° - 30°S; 083° - 084°E","29° - 30°S; 083° - 084°E","GRID01x01"
"5229085","29° - 30°S; 085° - 086°E","29° - 30°S; 085° - 086°E","GRID01x01"
"5229086","29° - 30°S; 086° - 087°E","29° - 30°S; 086° - 087°E","GRID01x01"
"5229087","29° - 30°S; 087° - 088°E","29° - 30°S; 087° - 088°E","GRID01x01"
"5229089","29° - 30°S; 089° - 090°E","29° - 30°S; 089° - 090°E","GRID01x01"
"5229090","29° - 30°S; 090° - 091°E","29° - 30°S; 090° - 091°E","GRID01x01"
"5229091","29° - 30°S; 091° - 092°E","29° - 30°S; 091° - 092°E","GRID01x01"
"5229092","29° - 30°S; 092° - 093°E","29° - 30°S; 092° - 093°E","GRID01x01"
"5229095","29° - 30°S; 095° - 096°E","29° - 30°S; 095° - 096°E","GRID01x01"
"5229100","29° - 30°S; 100° - 101°E","29° - 30°S; 100° - 101°E","GRID01x01"
"5229101","29° - 30°S; 101° - 102°E","29° - 30°S; 101° - 102°E","GRID01x01"
"5229102","29° - 30°S; 102° - 103°E","29° - 30°S; 102° - 103°E","GRID01x01"
"5229104","29° - 30°S; 104° - 105°E","29° - 30°S; 104° - 105°E","GRID01x01"
"5229105","29° - 30°S; 105° - 106°E","29° - 30°S; 105° - 106°E","GRID01x01"
"5230030","30° - 31°S; 030° - 031°E","30° - 31°S; 030° - 031°E","GRID01x01"
"5230031","30° - 31°S; 031° - 032°E","30° - 31°S; 031° - 032°E","GRID01x01"
"5230032","30° - 31°S; 032° - 033°E","30° - 31°S; 032° - 033°E","GRID01x01"
"5230033","30° - 31°S; 033° - 034°E","30° - 31°S; 033° - 034°E","GRID01x01"
"5230034","30° - 31°S; 034° - 035°E","30° - 31°S; 034° - 035°E","GRID01x01"
"5230035","30° - 31°S; 035° - 036°E","30° - 31°S; 035° - 036°E","GRID01x01"
"5230036","30° - 31°S; 036° - 037°E","30° - 31°S; 036° - 037°E","GRID01x01"
"5230037","30° - 31°S; 037° - 038°E","30° - 31°S; 037° - 038°E","GRID01x01"
"5230038","30° - 31°S; 038° - 039°E","30° - 31°S; 038° - 039°E","GRID01x01"
"5230039","30° - 31°S; 039° - 040°E","30° - 31°S; 039° - 040°E","GRID01x01"
"5230040","30° - 31°S; 040° - 041°E","30° - 31°S; 040° - 041°E","GRID01x01"
"5230041","30° - 31°S; 041° - 042°E","30° - 31°S; 041° - 042°E","GRID01x01"
"5230042","30° - 31°S; 042° - 043°E","30° - 31°S; 042° - 043°E","GRID01x01"
"5230043","30° - 31°S; 043° - 044°E","30° - 31°S; 043° - 044°E","GRID01x01"
"5230044","30° - 31°S; 044° - 045°E","30° - 31°S; 044° - 045°E","GRID01x01"
"5230047","30° - 31°S; 047° - 048°E","30° - 31°S; 047° - 048°E","GRID01x01"
"5230048","30° - 31°S; 048° - 049°E","30° - 31°S; 048° - 049°E","GRID01x01"
"5230050","30° - 31°S; 050° - 051°E","30° - 31°S; 050° - 051°E","GRID01x01"
"5230053","30° - 31°S; 053° - 054°E","30° - 31°S; 053° - 054°E","GRID01x01"
"5230056","30° - 31°S; 056° - 057°E","30° - 31°S; 056° - 057°E","GRID01x01"
"5230060","30° - 31°S; 060° - 061°E","30° - 31°S; 060° - 061°E","GRID01x01"
"5230067","30° - 31°S; 067° - 068°E","30° - 31°S; 067° - 068°E","GRID01x01"
"5230070","30° - 31°S; 070° - 071°E","30° - 31°S; 070° - 071°E","GRID01x01"
"5230071","30° - 31°S; 071° - 072°E","30° - 31°S; 071° - 072°E","GRID01x01"
"5230072","30° - 31°S; 072° - 073°E","30° - 31°S; 072° - 073°E","GRID01x01"
"5230073","30° - 31°S; 073° - 074°E","30° - 31°S; 073° - 074°E","GRID01x01"
"5230074","30° - 31°S; 074° - 075°E","30° - 31°S; 074° - 075°E","GRID01x01"
"5230076","30° - 31°S; 076° - 077°E","30° - 31°S; 076° - 077°E","GRID01x01"
"5230077","30° - 31°S; 077° - 078°E","30° - 31°S; 077° - 078°E","GRID01x01"
"5230078","30° - 31°S; 078° - 079°E","30° - 31°S; 078° - 079°E","GRID01x01"
"5230079","30° - 31°S; 079° - 080°E","30° - 31°S; 079° - 080°E","GRID01x01"
"5230080","30° - 31°S; 080° - 081°E","30° - 31°S; 080° - 081°E","GRID01x01"
"5230081","30° - 31°S; 081° - 082°E","30° - 31°S; 081° - 082°E","GRID01x01"
"5230082","30° - 31°S; 082° - 083°E","30° - 31°S; 082° - 083°E","GRID01x01"
"5230083","30° - 31°S; 083° - 084°E","30° - 31°S; 083° - 084°E","GRID01x01"
"5230084","30° - 31°S; 084° - 085°E","30° - 31°S; 084° - 085°E","GRID01x01"
"5230085","30° - 31°S; 085° - 086°E","30° - 31°S; 085° - 086°E","GRID01x01"
"5230086","30° - 31°S; 086° - 087°E","30° - 31°S; 086° - 087°E","GRID01x01"
"5230087","30° - 31°S; 087° - 088°E","30° - 31°S; 087° - 088°E","GRID01x01"
"5230088","30° - 31°S; 088° - 089°E","30° - 31°S; 088° - 089°E","GRID01x01"
"5230089","30° - 31°S; 089° - 090°E","30° - 31°S; 089° - 090°E","GRID01x01"
"5230090","30° - 31°S; 090° - 091°E","30° - 31°S; 090° - 091°E","GRID01x01"
"5230091","30° - 31°S; 091° - 092°E","30° - 31°S; 091° - 092°E","GRID01x01"
"5230092","30° - 31°S; 092° - 093°E","30° - 31°S; 092° - 093°E","GRID01x01"
"5230094","30° - 31°S; 094° - 095°E","30° - 31°S; 094° - 095°E","GRID01x01"
"5230095","30° - 31°S; 095° - 096°E","30° - 31°S; 095° - 096°E","GRID01x01"
"5230100","30° - 31°S; 100° - 101°E","30° - 31°S; 100° - 101°E","GRID01x01"
"5230105","30° - 31°S; 105° - 106°E","30° - 31°S; 105° - 106°E","GRID01x01"
"5230106","30° - 31°S; 106° - 107°E","30° - 31°S; 106° - 107°E","GRID01x01"
"5230107","30° - 31°S; 107° - 108°E","30° - 31°S; 107° - 108°E","GRID01x01"
"5230109","30° - 31°S; 109° - 110°E","30° - 31°S; 109° - 110°E","GRID01x01"
"5231030","31° - 32°S; 030° - 031°E","31° - 32°S; 030° - 031°E","GRID01x01"
"5231031","31° - 32°S; 031° - 032°E","31° - 32°S; 031° - 032°E","GRID01x01"
"5231032","31° - 32°S; 032° - 033°E","31° - 32°S; 032° - 033°E","GRID01x01"
"5231033","31° - 32°S; 033° - 034°E","31° - 32°S; 033° - 034°E","GRID01x01"
"5231034","31° - 32°S; 034° - 035°E","31° - 32°S; 034° - 035°E","GRID01x01"
"5231035","31° - 32°S; 035° - 036°E","31° - 32°S; 035° - 036°E","GRID01x01"
"5231036","31° - 32°S; 036° - 037°E","31° - 32°S; 036° - 037°E","GRID01x01"
"5231037","31° - 32°S; 037° - 038°E","31° - 32°S; 037° - 038°E","GRID01x01"
"5231038","31° - 32°S; 038° - 039°E","31° - 32°S; 038° - 039°E","GRID01x01"
"5231039","31° - 32°S; 039° - 040°E","31° - 32°S; 039° - 040°E","GRID01x01"
"5231040","31° - 32°S; 040° - 041°E","31° - 32°S; 040° - 041°E","GRID01x01"
"5231042","31° - 32°S; 042° - 043°E","31° - 32°S; 042° - 043°E","GRID01x01"
"5231043","31° - 32°S; 043° - 044°E","31° - 32°S; 043° - 044°E","GRID01x01"
"5231044","31° - 32°S; 044° - 045°E","31° - 32°S; 044° - 045°E","GRID01x01"
"5231048","31° - 32°S; 048° - 049°E","31° - 32°S; 048° - 049°E","GRID01x01"
"5231049","31° - 32°S; 049° - 050°E","31° - 32°S; 049° - 050°E","GRID01x01"
"5231050","31° - 32°S; 050° - 051°E","31° - 32°S; 050° - 051°E","GRID01x01"
"5231051","31° - 32°S; 051° - 052°E","31° - 32°S; 051° - 052°E","GRID01x01"
"5231052","31° - 32°S; 052° - 053°E","31° - 32°S; 052° - 053°E","GRID01x01"
"5231053","31° - 32°S; 053° - 054°E","31° - 32°S; 053° - 054°E","GRID01x01"
"5231054","31° - 32°S; 054° - 055°E","31° - 32°S; 054° - 055°E","GRID01x01"
"5231055","31° - 32°S; 055° - 056°E","31° - 32°S; 055° - 056°E","GRID01x01"
"5231056","31° - 32°S; 056° - 057°E","31° - 32°S; 056° - 057°E","GRID01x01"
"5231057","31° - 32°S; 057° - 058°E","31° - 32°S; 057° - 058°E","GRID01x01"
"5231058","31° - 32°S; 058° - 059°E","31° - 32°S; 058° - 059°E","GRID01x01"
"5231059","31° - 32°S; 059° - 060°E","31° - 32°S; 059° - 060°E","GRID01x01"
"5231061","31° - 32°S; 061° - 062°E","31° - 32°S; 061° - 062°E","GRID01x01"
"5231062","31° - 32°S; 062° - 063°E","31° - 32°S; 062° - 063°E","GRID01x01"
"5231070","31° - 32°S; 070° - 071°E","31° - 32°S; 070° - 071°E","GRID01x01"
"5231071","31° - 32°S; 071° - 072°E","31° - 32°S; 071° - 072°E","GRID01x01"
"5231072","31° - 32°S; 072° - 073°E","31° - 32°S; 072° - 073°E","GRID01x01"
"5231073","31° - 32°S; 073° - 074°E","31° - 32°S; 073° - 074°E","GRID01x01"
"5231074","31° - 32°S; 074° - 075°E","31° - 32°S; 074° - 075°E","GRID01x01"
"5231075","31° - 32°S; 075° - 076°E","31° - 32°S; 075° - 076°E","GRID01x01"
"5231076","31° - 32°S; 076° - 077°E","31° - 32°S; 076° - 077°E","GRID01x01"
"5231077","31° - 32°S; 077° - 078°E","31° - 32°S; 077° - 078°E","GRID01x01"
"5231078","31° - 32°S; 078° - 079°E","31° - 32°S; 078° - 079°E","GRID01x01"
"5231079","31° - 32°S; 079° - 080°E","31° - 32°S; 079° - 080°E","GRID01x01"
"5231080","31° - 32°S; 080° - 081°E","31° - 32°S; 080° - 081°E","GRID01x01"
"5231082","31° - 32°S; 082° - 083°E","31° - 32°S; 082° - 083°E","GRID01x01"
"5231083","31° - 32°S; 083° - 084°E","31° - 32°S; 083° - 084°E","GRID01x01"
"5231084","31° - 32°S; 084° - 085°E","31° - 32°S; 084° - 085°E","GRID01x01"
"5231085","31° - 32°S; 085° - 086°E","31° - 32°S; 085° - 086°E","GRID01x01"
"5231086","31° - 32°S; 086° - 087°E","31° - 32°S; 086° - 087°E","GRID01x01"
"5231087","31° - 32°S; 087° - 088°E","31° - 32°S; 087° - 088°E","GRID01x01"
"5231088","31° - 32°S; 088° - 089°E","31° - 32°S; 088° - 089°E","GRID01x01"
"5231089","31° - 32°S; 089° - 090°E","31° - 32°S; 089° - 090°E","GRID01x01"
"5231090","31° - 32°S; 090° - 091°E","31° - 32°S; 090° - 091°E","GRID01x01"
"5231091","31° - 32°S; 091° - 092°E","31° - 32°S; 091° - 092°E","GRID01x01"
"5231092","31° - 32°S; 092° - 093°E","31° - 32°S; 092° - 093°E","GRID01x01"
"5231093","31° - 32°S; 093° - 094°E","31° - 32°S; 093° - 094°E","GRID01x01"
"5231096","31° - 32°S; 096° - 097°E","31° - 32°S; 096° - 097°E","GRID01x01"
"5231097","31° - 32°S; 097° - 098°E","31° - 32°S; 097° - 098°E","GRID01x01"
"5231098","31° - 32°S; 098° - 099°E","31° - 32°S; 098° - 099°E","GRID01x01"
"5231099","31° - 32°S; 099° - 100°E","31° - 32°S; 099° - 100°E","GRID01x01"
"5231100","31° - 32°S; 100° - 101°E","31° - 32°S; 100° - 101°E","GRID01x01"
"5231101","31° - 32°S; 101° - 102°E","31° - 32°S; 101° - 102°E","GRID01x01"
"5231102","31° - 32°S; 102° - 103°E","31° - 32°S; 102° - 103°E","GRID01x01"
"5231103","31° - 32°S; 103° - 104°E","31° - 32°S; 103° - 104°E","GRID01x01"
"5231104","31° - 32°S; 104° - 105°E","31° - 32°S; 104° - 105°E","GRID01x01"
"5231105","31° - 32°S; 105° - 106°E","31° - 32°S; 105° - 106°E","GRID01x01"
"5231108","31° - 32°S; 108° - 109°E","31° - 32°S; 108° - 109°E","GRID01x01"
"5231109","31° - 32°S; 109° - 110°E","31° - 32°S; 109° - 110°E","GRID01x01"
"5231110","31° - 32°S; 110° - 111°E","31° - 32°S; 110° - 111°E","GRID01x01"
"5232029","32° - 33°S; 029° - 030°E","32° - 33°S; 029° - 030°E","GRID01x01"
"5232030","32° - 33°S; 030° - 031°E","32° - 33°S; 030° - 031°E","GRID01x01"
"5232031","32° - 33°S; 031° - 032°E","32° - 33°S; 031° - 032°E","GRID01x01"
"5232032","32° - 33°S; 032° - 033°E","32° - 33°S; 032° - 033°E","GRID01x01"
"5232034","32° - 33°S; 034° - 035°E","32° - 33°S; 034° - 035°E","GRID01x01"
"5232035","32° - 33°S; 035° - 036°E","32° - 33°S; 035° - 036°E","GRID01x01"
"5232036","32° - 33°S; 036° - 037°E","32° - 33°S; 036° - 037°E","GRID01x01"
"5232037","32° - 33°S; 037° - 038°E","32° - 33°S; 037° - 038°E","GRID01x01"
"5232038","32° - 33°S; 038° - 039°E","32° - 33°S; 038° - 039°E","GRID01x01"
"5232039","32° - 33°S; 039° - 040°E","32° - 33°S; 039° - 040°E","GRID01x01"
"5232040","32° - 33°S; 040° - 041°E","32° - 33°S; 040° - 041°E","GRID01x01"
"5232041","32° - 33°S; 041° - 042°E","32° - 33°S; 041° - 042°E","GRID01x01"
"5232042","32° - 33°S; 042° - 043°E","32° - 33°S; 042° - 043°E","GRID01x01"
"5232043","32° - 33°S; 043° - 044°E","32° - 33°S; 043° - 044°E","GRID01x01"
"5232046","32° - 33°S; 046° - 047°E","32° - 33°S; 046° - 047°E","GRID01x01"
"5232048","32° - 33°S; 048° - 049°E","32° - 33°S; 048° - 049°E","GRID01x01"
"5232049","32° - 33°S; 049° - 050°E","32° - 33°S; 049° - 050°E","GRID01x01"
"5232050","32° - 33°S; 050° - 051°E","32° - 33°S; 050° - 051°E","GRID01x01"
"5232054","32° - 33°S; 054° - 055°E","32° - 33°S; 054° - 055°E","GRID01x01"
"5232055","32° - 33°S; 055° - 056°E","32° - 33°S; 055° - 056°E","GRID01x01"
"5232056","32° - 33°S; 056° - 057°E","32° - 33°S; 056° - 057°E","GRID01x01"
"5232057","32° - 33°S; 057° - 058°E","32° - 33°S; 057° - 058°E","GRID01x01"
"5232058","32° - 33°S; 058° - 059°E","32° - 33°S; 058° - 059°E","GRID01x01"
"5232059","32° - 33°S; 059° - 060°E","32° - 33°S; 059° - 060°E","GRID01x01"
